sniffOnset,finalOnset,manOnset,condition,Yonset,inhaleMax,inMaxTim,Yend,endTim,length,amp,exhaleMin,exMinTim,index,task,noseMouth,shadowFile,warp,rateBPM,localPeriodCV,localAmpCV,nSubPeaks,nearSeam,bm_inhaleOnsets,bm_exhaleOnsets,bm_inhaleOffsets,bm_exhaleOffsets,bm_inhalePeaks,bm_exhaleTroughs,bm_peakInspiratoryFlows,bm_troughExpiratoryFlows,bm_inhaleTimeToPeak,bm_exhaleTimeToTrough,bm_inhaleVolumes,bm_exhaleVolumes,bm_inhaleDurations,bm_exhaleDurations,bm_inhalePauseOnsets,bm_exhalePauseOnsets,bm_inhalePauseDurations,bm_exhalePauseDurations,bm_inhaleVolumesRaw,bm_exhaleVolumesRaw,bm_inhale_smoothness,bm_inpeak_to_extrough_smoothness,bm_exhale_smoothness,bm_inhale_curvature,bm_inpeak_to_extrough_curvature,bm_exhale_curvature,bm_inpeak_to_extrough_slope,bm_max_flowchange,goodBreath,maxRR,minRR,RR_max_min,onsetSec,rsa_ms,good,nearSeamWide,clean,final10,period,meanRR,hrBPM,rsaNorm,depthVol,depth
525623,525623,NaN,7,16.8369462123611,192.508362728238,526140,9.82420697709496,527932,4.61799999999994,179.17778613351,-177.095353291819,526545,246,paced,NA,NA,NaN,12.9926375054138,0.33610576299848,0.202858268468083,2,0,525623,526362,526361,527415,526140,526545,1.63735512059711,-1.60292973376946,1.034,0.366,1610.91524088674,1742.75344378399,1.476,2.106,NaN,527416,NaN,1.032,183424.440312168,203941.976477791,-0.0251556661193428,-0.0581492109499991,-0.00400249374239583,3.06684441638279e-05,7.48437006611881e-05,2.1938946420048e-05,-0.00993302021334357,0.00624933620409018,1,0.894363636363574,0.840000000000146,0.0543636363634281,1051.246,54.3636363634281,1,0,0,0,paced,0.871527613102798,68.8446345221226,0.0623774112788964,183424.440312168,183424.440312168
527932,527932,NaN,7,9.82420697709496,192.938654923122,528404,13.9319307893936,529943,4.02199999999993,181.060586039878,-142.528533657659,528812,247,paced,NA,NA,NaN,14.9179512680261,0.325911109095027,0.206215062318129,3,0,527932,528608,528607,529194,528404,528812,1.85080513031989,-1.50761776530215,0.944,0.408,1424.86337966136,1282.93864711649,1.35,1.172,NaN,529195,NaN,1.496,154540.325353162,134754.051630246,-0.0300284501335863,-0.0593041493362154,-0.0108089842030658,2.96844137728054e-05,6.66627435297608e-05,3.74815471345555e-05,-0.0102497977452994,0.00682521700386141,1,0.884139954853284,0.817999999999984,0.0661399548533005,1055.864,66.1399548533005,1,0,0,0,paced,0.837199346485485,71.6675189151503,0.0790014410916017,154540.325353162,154540.325353162
529943,529943,NaN,7,13.9319307893936,161.361540735197,530234,6.04175578359061,531403,2.92000000000007,151.374697448705,-80.2212063386666,530759,248,paced,NA,NA,NaN,20.5479452054789,0.168093924564672,0.21086497586853,1,0,529943,530420,530419,531000,530234,530759,1.27853846538948,-0.697909595520933,0.582,0.678,628.886252696625,508.382956186189,0.952,1.16,NaN,531001,NaN,0.804,64119.0152888278,48217.9320332813,-0.0367751199047622,-0.0281328083538936,-0.00415354292250828,5.14009790731443e-05,4.37480040311039e-05,3.23265445799397e-05,-0.00402995261422937,0.00754988113207933,1,0.849999999999909,0.838000000000193,0.0119999999997162,1059.886,11.9999999997162,1,0,1,0,paced,0.845266660398465,70.9835165765506,0.0141967033149744,64119.0152888278,64119.0152888278
531403,531403,NaN,7,6.04175578359061,230.137574197093,531856,7.31171875176399,533514,4.22199999999998,223.460836929416,-153.730568651326,532245,249,paced,NA,NA,NaN,14.2112742775936,0.15505356064713,0.226005360673063,1,0,531403,532055,532054,533218,531856,532245,2.4163866731131,-1.72158202597465,0.906,0.38,1925.87016217155,2197.07735957689,1.302,2.326,NaN,533219,NaN,0.59,186111.95449556,203376.282053537,-0.0399857752105731,-0.0765417458925998,-0.00408594069705002,3.34205808521373e-05,9.81290698087058e-05,2.35088420968488e-05,-0.0133635233322014,0.00695869895297963,1,0.861999999999853,0.814000000000078,0.0479999999997744,1062.806,47.9999999997744,1,0,1,0,paced,0.837534532302233,71.6388371892807,0.0573110697511553,186111.95449556,186111.95449556
533514,533514,NaN,7,7.31171875176399,256.029578810979,533820,0.617752186574519,535260,3.49199999999996,252.06484334181,-149.864483292487,534318,250,paced,NA,NA,NaN,17.1821305841926,0.143306726386995,0.250688939882641,1,0,533514,534008,534007,534613,533820,534318,2.64697383544604,-1.51731134606288,0.612,0.62,1297.07024932256,1191.6137059799,0.986,1.21,NaN,534614,NaN,1.292,120338.911089869,99020.5498653178,-0.0695898761770005,-0.0620592911531492,-0.00792230574456312,9.70821447604807e-05,8.90016229682421e-05,6.18310237983349e-05,-0.00936307357891178,0.0151690879604618,1,0.854055944055932,0.820153846153836,0.0339020979020959,1067.028,33.9020979020959,1,0,1,0,paced,0.837930418551368,71.6049909057237,0.0404593235327422,120338.911089869,120338.911089869
535260,535260,NaN,7,0.617752186574519,139.25902921362,535693,-0.990158454403255,537595,4.67000000000007,139.445232347534,-98.1230367908099,536017,251,paced,NA,NA,NaN,12.8479657387578,0.14536976730557,0.36103234617365,2,0,535260,535882,535881,536936,535693,536017,1.52350004332204,-1.0895159971212,0.866,0.27,990.80018881193,1187.01818599357,1.242,2.108,NaN,536937,NaN,1.316,90871.2304842171,103231.895266267,-0.0265242095748647,-0.0587008810658271,-0.00488541801985261,3.1528881138413e-05,7.05657932800736e-05,3.6708609713845e-05,-0.00961226666963094,0.006216987855439,1,0.820153846153836,0.782000000000153,0.0381538461536837,1070.52,38.1538461536837,1,0,0,0,paced,0.799782420271538,75.0204036488188,0.0477052823200714,90871.2304842171,90871.2304842171
537595,537595,NaN,7,-0.990158454403255,158.79174882538,538014,13.059628734797,539625,4.05999999999995,152.757013685183,-145.675470317218,538520,252,paced,NA,NA,NaN,14.7783251231529,0.0958102982949334,0.346363850551349,2,0,537595,538337,538336,539419,538014,538520,1.86538633591089,-1.51110540811174,0.838,0.366,1575.74795830814,1793.92005361868,1.482,2.164,NaN,539420,NaN,0.41,146473.218386721,178244.707718726,-0.0335843472476732,-0.048707402704928,-0.00415623114542092,4.42318026524868e-05,6.21509717414989e-05,2.09194904170697e-05,-0.0081121887858622,0.00899557310077381,1,0.844000000000051,0.777999999999793,0.0660000000002583,1075.19,66.0000000002583,1,0,0,0,paced,0.80021134145143,74.9801919717503,0.0824782111692481,146473.218386721,146473.218386721
539625,539625,NaN,7,13.059628734797,139.765138340417,540008,-13.4858366978483,541551,3.85200000000009,139.978242321943,-89.8011870009756,540329,253,paced,NA,NA,NaN,15.5763239875386,0.124577222559091,0.352864144522417,3,0,539625,540193,540192,540589,540008,540329,1.65922316770887,-0.938609741097609,0.766,0.272,1000.43407191749,519.812824829719,1.134,0.792,NaN,540590,NaN,1.922,96507.0835806335,55349.0922989901,-0.0340400072066649,-0.0588025148846976,-0.0114793383204166,3.49664038590816e-05,7.16325116352774e-05,3.88208796583616e-05,-0.00961174049773324,0.00650577237710415,1,0.847999999999956,0.800554455445714,0.0474455445542425,1079.25,47.4455445542425,1,0,0,0,paced,0.826995174065748,72.5518139423022,0.0573710053481769,96507.0835806335,96507.0835806335
541551,541551,NaN,7,-13.4858366978483,293.724356773432,542089,-47.7261472018829,543396,3.68999999999983,324.330348723298,-142.547070030872,542421,254,paced,NA,NA,NaN,16.2601626016268,0.105902019163285,0.39562406677492,2,0,541551,542261,542260,543014,542089,542421,1.6714423718134,-0.967899270914498,1.076,0.32,874.224129184846,834.939634910373,1.418,1.506,NaN,543015,NaN,0.762,141106.480814838,138313.628688389,-0.0249927570370262,-0.0576659089996681,-0.00348039056654816,3.1193880919304e-05,7.41051675989865e-05,2.34573388053341e-05,-0.00963733114409918,0.00805505535466877,1,0.804000000000087,0.729340482573699,0.0746595174263883,1083.102,74.6595174263883,1,0,0,0,paced,0.776996580294012,77.220417079952,0.0960873179108941,141106.480814838,141106.480814838
543396,543396,NaN,7,-47.7261472018829,267.095214869281,543743,5.19548866415621,545381,3.97000000000003,288.360544138144,-256.412019446583,544264,255,paced,NA,NA,NaN,15.1133501259445,0.209958599624398,0.337809026281956,1,0,543396,543941,543940,544569,543743,544264,1.81189338209653,-1.4788372017561,0.694,0.646,967.027746080798,1084.85159535698,1.088,1.256,NaN,544570,NaN,1.622,176527.839574542,172967.451190887,-0.0413973695157197,-0.0447584074369216,-0.00464325197307422,4.5472731800621e-05,4.67786307266674e-05,3.61954465540972e-05,-0.00696358336620352,0.00793571386815994,1,0.771704485488062,0.720000000000027,0.0517044854880346,1086.792,51.7044854880346,1,0,0,0,paced,0.74720284801098,80.299479799518,0.0691973881331818,176527.839574542,176527.839574542
545381,545381,NaN,7,5.19548866415621,221.52646596414,545797,38.6515639071306,547823,4.88400000000001,199.602939678497,-207.115371736569,547193,256,paced,NA,NA,NaN,12.2850122850122,0.251170673785688,0.408831020272996,3,0,545381,546164,546163,547496,545797,547193,1.19314409843806,-1.25951479159668,0.832,2.058,1032.85696608463,1451.59981394424,1.564,2.664,NaN,547497,NaN,0.652,165541.311205298,238450.556649983,-0.0220730509029317,-0.0141283931679925,-0.00450347752466594,2.83256738371159e-05,2.79557487783795e-05,2.66117382889883e-05,-0.00126668730408522,0.00713310128965072,1,0.771999999999935,0.72199999999998,0.0499999999999545,1090.762,49.9999999999545,1,0,0,0,paced,0.746890982664128,80.333008956652,0.0669441741304824,165541.311205298,165541.311205298
547823,547823,NaN,7,38.6515639071306,395.383448968245,548533,64.9146236729503,550049,4.452,343.600355178204,-800.490982824087,549098,257,paced,NA,NA,NaN,13.4770889487871,0.225962489140816,0.492468909086722,4,0,547823,548707,548706,549492,548533,549098,2.61368941670451,-4.65970954923629,1.42,0.782,3097.72738480457,3879.06263695458,1.766,1.57,NaN,549493,NaN,1.112,489149.474828028,612575.811301508,-0.0293979732107941,-0.09316383381111,-0.0116963090790335,3.16885826613129e-05,0.000101845102330852,8.12960894918476e-05,-0.0144282105434057,0.0177489716024795,1,0.870000000000118,0.703999999999951,0.166000000000167,1095.646,166.000000000167,1,0,0,0,paced,0.774139763794145,77.5053844359233,0.214431563606271,489149.474828028,489149.474828028
550049,550049,NaN,7,64.9146236729503,230.912606206434,550435,-67.9578019442148,553247,6.39599999999996,232.434195342066,-158.907028127006,550837,258,paced,NA,NA,NaN,9.38086303939969,0.236405622743867,0.51817271398191,2,0,550049,550654,550653,551645,550435,550837,1.57677966127374,-1.07536378364292,0.772,0.366,1251.59333197588,1126.9623932298,1.208,1.982,NaN,551646,NaN,3.202,192576.713117298,177320.53922839,-0.0363366305421425,-0.0469284172157575,-0.00717371269473954,2.65066560261878e-05,5.46695461071212e-05,1.80714464125677e-05,-0.0081097135265306,0.00560030347465745,1,0.920000000000073,0.839999999999918,0.0800000000001546,1100.098,80.0000000001546,1,0,0,0,paced,0.87474705227451,68.5912571456955,0.0914550095277707,192576.713117298,192576.713117298
553247,553247,NaN,7,-67.9578019442148,97.6985364167747,554802,82.0147781066905,556567,6.6400000000001,90.6700483355368,-58.1176599748138,556340,259,paced,NA,NA,NaN,9.03614457831312,0.210586680909645,0.543599645168767,2,0,553247,555283,555282,556566,554802,556340,0.699797387881005,-0.455622722328985,3.11,2.114,1443.57476935049,748.985855058658,4.07,2.566,NaN,NaN,NaN,NaN,206843.607451917,105151.021233381,-0.00528758549594724,-0.00559245205513012,-0.00500096875325595,5.03573678210959e-06,8.05510362607678e-06,1.26115332762321e-05,-0.000618052416765956,0.00854512669186669,0,0.936000000000149,0.817999999999984,0.118000000000166,1106.494,118.000000000166,0,0,0,0,paced,0.871914791148479,68.8140637240119,0.13533432532408,206843.607451917,206843.607451917
556567,556567,NaN,7,82.0147781066905,140.671229841348,556758,62.533314352394,559226,5.31799999999998,68.3971836118057,-110.21469716069,558162,260,paced,NA,NA,NaN,11.2824370063934,0.221900694926695,0.568597776374868,2,0,556567,557798,557199,559225,556758,558162,1.6260734988082,-1.4890075417259,0.382,0.728,1180.52825261749,2539.0417160961,1.264,2.854,557200,NaN,1.196,NaN,107433.824967086,191382.504575201,-0.0747310185941437,-0.0158707048821964,-0.00887215920784846,4.74741327930661e-05,1.60956844328352e-05,1.64216949230153e-05,-0.0017978244072956,0.00883910946198463,1,0.920000000000073,0.827999999999975,0.0920000000000982,1113.134,92.0000000000982,1,0,0,0,paced,0.886017901532436,67.7187220441318,0.103835373801113,107433.824967086,107433.824967086
559226,559226,NaN,7,62.533314352394,182.423292758096,559497,11.2834421825431,560962,3.47199999999998,145.514914490627,-109.80507142565,559917,261,paced,NA,NA,NaN,17.2811059907835,0.220575618801955,0.37738965245674,1,0,559226,559745,559744,560435,559497,559917,2.24254220125821,-1.38558004465019,0.542,0.344,1677.1195261657,1049.55815805665,1.036,1.38,NaN,560436,NaN,1.052,134458.675492351,88974.2941979811,-0.0806330061765317,-0.0619469402217183,-0.00474849274444017,3.8220790679902e-05,7.494319410436e-05,2.92679742779332e-05,-0.0110185823136288,0.00698276867559056,1,0.878004474272947,0.844000000000051,0.0340044742728964,1118.452,34.0044742728964,1,0,0,0,paced,0.85354972494848,70.2946744006292,0.0398388907862971,134458.675492351,134458.675492351
560962,560962,NaN,7,11.2834421825431,152.626296512869,561298,26.0556391472471,563542,5.16000000000008,133.956755847974,-133.386811325758,562127,262,paced,NA,NA,NaN,11.627906976744,0.199078925873191,0.261766860190119,1,0,560962,561769,561768,563254,561298,562127,2.0769595635372,-1.55875426320537,0.672,0.716,1831.34838487134,2543.54699596051,1.612,2.97,NaN,563255,NaN,0.574,146837.369222491,212157.125891166,-0.0491427938209396,-0.0305089560269163,-0.0037424546273025,6.40461614202942e-05,2.83209983414426e-05,1.21205651673024e-05,-0.00504076508540935,0.0108120415190361,1,0.847605633802783,0.787999999999784,0.0596056338029998,1121.924,59.6056338029998,1,0,1,0,paced,0.819355864788954,73.2282547528411,0.0727469422805104,146837.369222491,146837.369222491
563542,563542,NaN,7,26.0556391472471,157.301532336834,563943,1.34515050287795,565720,4.35599999999999,143.601137511772,-163.804163135484,564429,263,paced,NA,NA,NaN,13.7741046831956,0.14085103953474,0.222083214535732,1,0,563542,564244,564243,564873,563943,564429,1.85214588929975,-1.78191856290787,0.802,0.37,1686.20636724797,1344.97702545924,1.402,1.258,NaN,564874,NaN,1.692,150128.385038619,119948.349083835,-0.0371043935393968,-0.0542341207032757,-0.00823274967407665,3.03177511217202e-05,6.27209502834069e-05,3.4868788461505e-05,-0.00925290074638782,0.00627991982547604,1,0.87987850467291,0.809999999999945,0.0698785046729641,1127.084,69.8785046729641,1,0,1,0,paced,0.842703655362756,71.1994063609134,0.0829218008350559,150128.385038619,150128.385038619
565720,565720,NaN,7,1.34515050287795,159.900748554169,566319,5.48956741851956,567973,4.50599999999986,156.48338959347,-182.440160750733,566699,264,paced,NA,NA,NaN,13.3155792276968,0.129827704959065,0.0565003431879936,1,0,565720,566508,566507,567320,566319,566699,1.95483241613491,-2.06911397078176,1.198,0.382,1716.23172108512,1835.76706231273,1.574,1.624,NaN,567321,NaN,1.304,146769.704203363,156974.845103983,-0.0239900809308534,-0.0768713782976365,-0.00573052783710097,2.00547866267125e-05,9.35691620758016e-05,3.1022035535817e-05,-0.0131363680205844,0.00563455030890514,1,0.884000000000015,0.854000000000042,0.0299999999999727,1131.44,29.9999999999727,1,0,1,0,paced,0.861602226978415,69.6377030157132,0.0348188515078249,146769.704203363,146769.704203363
567973,567973,NaN,7,5.48956741851956,148.520524825478,568543,7.37460417677364,570552,5.15800000000013,142.088439027831,-132.574304114562,569083,265,paced,NA,NA,NaN,11.6324156649861,0.096129459986521,0.0666457811622976,1,0,567973,568791,568790,569935,568543,569083,1.81962802643008,-1.71311352488621,1.14,0.584,1990.00127419368,2231.1831494968,1.634,2.288,NaN,569936,NaN,1.232,164086.021505072,183476.700586506,-0.0249178336668785,-0.0464620684134314,-0.00268201619197608,2.96922268304078e-05,5.200833330804e-05,1.88978663689446e-05,-0.00847574975064928,0.00732134653179151,1,0.86354166666671,0.825999999999794,0.0375416666669156,1135.946,37.5416666669156,1,0,1,0,paced,0.839151378576588,71.5008060902851,0.0447376571442875,164086.021505072,164086.021505072
570552,570552,NaN,7,7.37460417677364,153.418093376722,570964,1.33392897376508,572730,4.35599999999999,149.063826801452,-108.893345705905,571338,266,paced,NA,NA,NaN,13.7741046831956,0.089472625916042,0.100963140483203,1,0,570552,571166,571165,572010,570964,571338,1.80801224317891,-1.36275196241672,0.824,0.344,1234.67350662241,1215.00536976009,1.226,1.688,NaN,572011,NaN,1.438,104079.686753659,100898.629529212,-0.0340891300807074,-0.0610905963852372,-0.00336599944895143,3.55676608128389e-05,7.10480676950171e-05,2.15433256170987e-05,-0.0104286997861637,0.0074890977078117,1,0.857999999999947,0.83884009546552,0.0191599045344277,1141.104,19.1599045344277,1,0,1,0,paced,0.846677287003731,70.8652528194436,0.0226295246471438,104079.686753659,104079.686753659
572730,572730,NaN,7,1.33392897376508,136.891812915689,573222,5.21095189173557,574859,4.25800000000004,133.619372482938,-128.83289528244,573636,267,paced,NA,NA,NaN,14.0911225927664,0.0878721163220263,0.129093222802661,1,0,572730,573445,573444,574366,573222,573636,1.86451797243653,-1.6313080452134,0.984,0.382,1520.15394417878,1595.14055266222,1.428,1.842,NaN,574367,NaN,0.984,120726.700445848,128141.665222224,-0.0280901509924189,-0.0606632957690295,-0.00304282237849444,2.6171005437983e-05,7.08888906818086e-05,2.02954414050454e-05,-0.0105157005721261,0.00639251563024934,1,0.865534883721018,0.836000000000013,0.0295348837210054,1145.46,29.5348837210054,1,0,1,0,paced,0.847143385968848,70.8262627009478,0.0348640905544313,120726.700445848,120726.700445848
574859,574859,NaN,7,5.21095189173557,137.016992911225,575474,8.34876643151655,577506,5.29399999999987,130.237133749599,-91.6839811299195,575986,268,paced,NA,NA,NaN,11.3335851907823,0.203139482190372,0.14107096565168,1,0,574859,575710,575709,577061,575474,575986,1.92961997308031,-1.44841668518734,1.23,0.552,1921.63424647543,2185.60847690788,1.7,2.702,NaN,577062,NaN,0.888,141680.942631879,155743.726853755,-0.0229751712061258,-0.0471746514961977,-0.0027981450600531,1.83372913170227e-05,5.1551445549521e-05,1.51533289625774e-05,-0.00836747297641449,0.00576597506767573,1,0.874000000000024,0.846000000000004,0.02800000000002,1149.718,28.00000000002,1,0,0,0,paced,0.858443878922255,69.8939109162591,0.0326171584276109,141680.942631879,141680.942631879
577506,577506,NaN,7,8.34876643151655,126.346912980538,577842,16.578928983888,579772,4.53200000000015,113.883065272836,-107.383707578532,578605,269,paced,NA,NA,NaN,13.2391879964691,0.203588087864422,0.474702183692678,2,0,577506,578259,578258,579652,577842,578605,1.70848644730203,-1.3209926878985,0.672,0.692,1714.22108152653,1940.31188167167,1.504,2.786,NaN,579653,NaN,0.238,123438.312599373,143087.711983576,-0.0400418199165042,-0.0278343721354296,-0.00255438353752861,4.14898206659657e-05,2.99748254982652e-05,1.36076456314348e-05,-0.00531176048507143,0.00716363113543739,1,0.862354838709749,0.827999999999975,0.0343548387097741,1155.012,34.3548387097741,1,0,0,0,paced,0.837153616279494,71.6714338124155,0.041037675812063,123438.312599373,123438.312599373
579772,579772,NaN,7,16.578928983888,134.350092077293,580186,31.8676161263959,582282,5.01999999999998,110.126819522151,-81.4311567206362,581575,270,paced,NA,NA,NaN,11.9521912350598,0.218834040423663,0.460385909408897,2,0,579772,580584,580583,582044,580186,581575,1.66145119543435,-1.0743024274419,0.828,1.982,1511.84044314688,1930.15124131381,1.622,2.92,NaN,582045,NaN,0.474,110491.897620793,140003.589497779,-0.0323984372429424,-0.0139542768937035,-0.00239148750853806,2.6991497825281e-05,1.502145738531e-05,1.18526213126624e-05,-0.00179876354403482,0.00569126401076847,1,0.874000000000024,0.792000000000144,0.0819999999998799,1159.544,81.9999999998799,1,0,0,0,paced,0.82436830700912,72.7830018328642,0.0994701025047688,110491.897620793,110491.897620793
